tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,directors
tt0119177,Gattaca,1997,106,"['Drama', 'Sci-Fi', 'Thriller']",7.8,314095.0,['nm0629272']
tt0119220,Gravesend,1995,85,"['Crime', 'Drama']",6.2,321.0,['nm0820905']
tt0119244,Hacks,1997,93,"['Comedy', 'Mystery']",4.7,371.0,['nm0002651']
tt0119248,Steam: The Turkish Bath,1997,94,"['Drama', 'Romance']",6.8,6983.0,['nm0654858']
tt0119272,Heaven's Burning,1997,99,"['Action', 'Crime', 'Drama']",5.7,2143.0,['nm0481567']
tt0119282,Hercules,1997,93,"['Adventure', 'Animation', 'Comedy']",7.3,243711.0,"['nm0166256', 'nm0615780']"
tt0119285,Hero No. 1,1997,134,"['Comedy', 'Drama', 'Musical']",6.3,3237.0,['nm0223522']
tt0119297,Historias de Fútbol,1997,87,"['Drama', 'Sport']",6.6,533.0,['nm0939540']
tt0119308,L'homme idéal,1997,99,['Comedy'],5.5,60.0,['nm0350739']
tt0119322,House of America,1997,97,['Drama'],6.4,128.0,['nm0263009']
tt0119330,Hundred Percent,1998,103,['Comedy'],6.9,57.0,['nm0468721']
tt0119331,Hunger: Longing for Love,1997,97,"['Drama', 'Romance']",6.1,75.0,['nm0904710']
tt0119360,In & Out,1997,90,"['Comedy', 'Romance']",6.4,43161.0,['nm0000568']
tt0119381,Inventing the Abbotts,1997,110,"['Drama', 'Romance']",6.4,13541.0,['nm0640466']
tt0119413,As Bodas de Deus,1999,150,['Comedy'],7.2,763.0,['nm0599214']
tt0119433,Just in Time,1997,95,"['Comedy', 'Drama', 'Family']",5.4,158.0,['nm0506613']
tt0119463,Kini & Adams,1997,93,['Drama'],7.2,93.0,['nm0653458']
tt0119500,Last Resort,1996,130,"['Action', 'Adventure', 'Drama']",4.8,169.0,['nm0206767']
tt0119502,The Last Time I Committed Suicide,1997,92,"['Biography', 'Drama', 'Romance']",5.5,2382.0,['nm0443181']
tt0119525,Levitation,1997,100,"['Drama', 'Fantasy']",5.8,126.0,['nm0326321']
tt0119529,Liar's Poker,1999,93,['Crime'],3.7,119.0,['nm0763812']
tt0119546,A Little Bit of Soul,1998,84,['Comedy'],5.4,393.0,['nm0242064']
tt0119555,Living in Peril,1997,93,"['Comedy', 'Drama', 'Thriller']",5.3,886.0,['nm0259825']
tt0119568,Ruffiano and Sweeteeth,1997,106,"['Comedy', 'Family', 'Fantasy']",7.2,512.0,['nm0810747']
tt0119577,Love Is the Devil: Study for a Portrait of Francis Bacon,1998,87,"['Biography', 'Drama', 'Romance']",6.5,3897.0,['nm0562266']
tt0119578,Love! Valour! Compassion!,1997,108,"['Comedy', 'Drama', 'Romance']",7.0,3644.0,['nm0544079']
tt0119591,Macbeth,1997,129,['Drama'],5.1,247.0,['nm0293679']
tt0119592,Mad City,1997,114,"['Crime', 'Drama', 'Thriller']",6.3,20708.0,['nm0002020']
tt0119637,The Maze,1997,88,"['Drama', 'Fantasy', 'Sci-Fi']",5.7,76.0,['nm0072898']
tt0119693,Mommy's Day,1997,88,"['Horror', 'Mystery', 'Thriller']",4.7,223.0,['nm0172523']
tt0119700,Moonbase,1997,89,"['Action', 'Sci-Fi']",3.7,371.0,['nm0563701']
tt0119724,Ms. Bear,1997,102,"['Adventure', 'Family']",5.6,221.0,['nm0956484']
tt0119743,My Son the Fanatic,1997,87,"['Comedy', 'Drama', 'Romance']",6.8,1643.0,['nm0006841']
tt0119783,Night Falls on Manhattan,1996,113,"['Crime', 'Drama', 'Thriller']",6.6,8494.0,['nm0001486']
tt0119817,Ocean Tribe,1997,106,"['Comedy', 'Drama']",6.7,180.0,['nm0311942']
tt0119818,The Odd One Dies,1997,89,"['Crime', 'Drama']",6.6,585.0,"['nm1749021', 'nm0864775']"
tt0119846,Our God's Brother,1997,123,"['Biography', 'Drama']",6.3,88.0,['nm0953130']
tt0119864,Pasáz,1997,98,['Fantasy'],6.9,67.0,['nm0381228']
tt0119874,The Peacemaker,1997,124,"['Action', 'Thriller']",6.0,60342.0,['nm0001460']
tt0119876,Peggy Su!,1997,94,"['Comedy', 'Romance']",7.0,66.0,['nm0813331']
tt0119878,Little Book of Love,1997,91,"['Comedy', 'Romance']",6.8,591.0,['nm0921348']
tt0119935,Preaching to the Perverted,1997,100,"['Comedy', 'Drama']",5.8,1332.0,['nm0005614']
tt0119937,Prefontaine,1997,106,"['Biography', 'Drama', 'Romance']",6.8,7520.0,['nm0416945']
tt0119986,Reach the Rock,1998,100,"['Comedy', 'Drama']",6.6,893.0,['nm0006578']
tt0119994,Red Corner,1997,122,"['Crime', 'Drama', 'Thriller']",6.3,17871.0,['nm0000816']
tt0120002,Reine & Mimmi i fjällen!,1997,98,['Comedy'],2.6,849.0,['nm0804582']
tt0120010,Retúr,1997,85,"['Comedy', 'Drama']",7.7,144.0,['nm0658904']
tt0120014,Rhyme & Reason,1997,90,"['Documentary', 'Music']",7.4,902.0,['nm0819033']
tt0120029,RocketMan,1997,95,"['Comedy', 'Family', 'Sci-Fi']",5.8,10115.0,['nm0318795']
tt0120117,Shikari,2000,160,"['Crime', 'Drama', 'Thriller']",4.6,499.0,['nm0151504']
tt0120121,The Shooter,1997,91,"['Drama', 'Western']",5.0,699.0,['nm0676248']
tt0120125,The Barber of Siberia,1998,180,"['Comedy', 'Drama', 'History']",7.7,12480.0,['nm0586482']
tt0120148,Sliding Doors,1998,99,"['Comedy', 'Drama', 'Fantasy']",6.7,69636.0,['nm0398185']
tt0120149,Slutspel,1997,81,"['Comedy', 'Crime', 'Sport']",4.2,196.0,['nm0031992']
tt0120156,The Sun Sisters,1997,92,['Comedy'],3.6,397.0,['nm0844358']
tt0120158,Soleil,1997,104,['Drama'],5.7,182.0,['nm0359894']
tt0120159,In the Shadow of the Vultures,1998,90,['Drama'],6.7,116.0,['nm0896662']
tt0120191,St. Patrick's Day,1997,106,"['Comedy', 'Drama', 'Romance']",5.1,93.0,['nm0673268']
tt0120199,Space Truckers,1996,95,"['Adventure', 'Comedy', 'Sci-Fi']",5.4,8301.0,['nm0002340']
tt0120201,Starship Troopers,1997,129,"['Action', 'Adventure', 'Sci-Fi']",7.3,307530.0,['nm0000682']
tt0120214,Danes Without a Clue,1997,79,['Comedy'],1.6,2601.0,['nm0917180']
tt0120220,A Rat's Tale,1997,90,"['Adventure', 'Family']",5.3,193.0,['nm0403871']
tt0120225,Strawberry Estates,1997,100,"['Comedy', 'Horror']",2.6,309.0,['nm0094744']
tt0120244,Sunday,1997,91,"['Drama', 'Romance']",6.7,692.0,['nm0636506']
tt0120245,Super Speedway,1997,50,"['Action', 'Documentary', 'Sport']",7.1,492.0,['nm0522844']
tt0120339,Titanic: Anatomy of a Disaster,1997,105,"['Documentary', 'History']",7.2,130.0,['nm0122880']
tt0120360,Tout doit disparaître,1997,100,['Comedy'],4.4,405.0,['nm0003974']
tt0120370,Trekkies,1997,86,"['Comedy', 'Documentary']",6.9,4995.0,['nm0638630']
tt0120371,Train of Shadows,1997,88,['Drama'],7.3,613.0,['nm0346360']
tt0120372,Three Stories,1997,105,"['Comedy', 'Crime']",7.1,788.0,['nm0613645']
tt0120381,True Heart,1999,92,"['Adventure', 'Drama', 'Family']",5.1,1130.0,['nm0194274']
tt0120383,"Truth or Consequences, N.M.",1997,106,"['Action', 'Crime', 'Drama']",6.3,5079.0,['nm0000662']
tt0120402,Ulee's Gold,1997,113,['Drama'],7.0,7403.0,['nm0638033']
tt0120424,Under Oath,1997,92,"['Action', 'Thriller']",5.5,137.0,['nm0668292']
tt0120449,The Dreamlife of Angels,1998,113,['Drama'],7.4,7674.0,['nm0957794']
tt0120474,Walk In,1997,101,"['Action', 'Comedy', 'Crime']",6.5,69.0,['nm0946875']
tt0120488,My X-Girlfriend's Wedding Reception,1999,85,"['Comedy', 'Music']",4.5,162.0,['nm0346841']
tt0120577,54,1998,93,"['Drama', 'Music']",5.9,33984.0,['nm0160602']
tt0120579,99.9,1997,110,"['Horror', 'Mystery', 'Thriller']",5.6,509.0,['nm0898063']
tt0120589,A Dangerous Practice,2022,108,"['Biography', 'Drama']",7.1,191.0,['nm0004000']
tt0120651,Delivered,1998,93,"['Comedy', 'Drama', 'Thriller']",5.7,234.0,['nm0272704']
tt0120668,The Farmhouse,1998,101,"['Drama', 'Mystery', 'Thriller']",5.5,99.0,['nm0818542']
tt0120692,Strike!,1998,97,['Comedy'],6.6,7429.0,['nm0449576']
tt0120698,The Highwayman,2000,94,"['Comedy', 'Drama', 'Thriller']",4.4,364.0,['nm0915394']
tt0120710,In Dreams,1999,100,"['Drama', 'Fantasy', 'Thriller']",5.5,13389.0,['nm0001403']
tt0120722,Living Out Loud,1998,100,"['Comedy', 'Drama', 'Romance']",6.5,4963.0,['nm0481418']
tt0120725,Krippendorf's Tribe,1998,94,['Comedy'],5.1,6249.0,['nm0390844']
tt0120751,Mighty Joe Young,1998,114,"['Action', 'Adventure', 'Family']",5.7,30085.0,['nm0881038']
tt0120760,La mort du Chinois,1998,85,['Comedy'],3.6,80.0,['nm0072306']
tt0120768,The Negotiator,1998,140,"['Action', 'Crime', 'Drama']",7.3,149296.0,['nm0336620']
tt0120769,The Newton Boys,1998,122,"['Action', 'Crime', 'Drama']",6.1,12012.0,['nm0000500']
tt0120770,A Night at the Roxbury,1998,82,"['Comedy', 'Music', 'Romance']",6.2,62789.0,['nm0287198']
tt0120773,The Odd Couple II,1998,97,"['Adventure', 'Comedy']",6.4,10467.0,['nm0222043']
tt0120790,Jaime,1999,111,['Drama'],7.0,1207.0,['nm0890367']
tt0120797,Pushing Tin,1999,124,"['Comedy', 'Drama', 'Romance']",6.0,30040.0,['nm0001565']
tt0120804,Resident Evil,2002,100,"['Action', 'Horror', 'Sci-Fi']",6.6,280121.0,['nm0027271']
tt0120878,The Velocity of Gary,1998,100,"['Comedy', 'Drama', 'Romance']",4.8,1852.0,['nm0006959']
tt0120896,Widows,1998,93,['Comedy'],4.5,79.0,['nm0394776']
tt0120900,The Real Howard Spitz,1998,102,['Comedy'],5.6,325.0,['nm0419884']
tt0120910,Fantasia 2000,1999,75,"['Animation', 'Family', 'Fantasy']",7.1,40162.0,"['nm0019282', 'nm0110293', 'nm0110294', 'nm0125186', 'nm0322368', 'nm0325196', 'nm0353893', 'nm0402563']"
tt0122151,Lethal Weapon 4,1998,127,"['Action', 'Crime', 'Thriller']",6.6,168352.0,['nm0001149']
tt0122393,Bounce Ko Gals,1997,110,['Drama'],7.1,771.0,['nm0361735']
tt0122436,La conciergerie,1997,101,"['Crime', 'Drama', 'Thriller']",5.8,200.0,['nm0693599']
tt0122459,Return to Me,2000,115,"['Comedy', 'Drama', 'Romance']",6.9,21966.0,['nm0001372']
tt0122529,Henry Fool,1997,137,"['Comedy', 'Drama']",7.1,7540.0,['nm0001325']
tt0122718,Small Soldiers,1998,108,"['Action', 'Adventure', 'Comedy']",6.2,102927.0,['nm0001102']
tt0122728,Soul in the Hole,1997,98,"['Documentary', 'Sport']",7.0,233.0,['nm0306879']
tt0122961,Arrival II,1998,105,"['Horror', 'Mystery', 'Sci-Fi']",3.8,3092.0,['nm0855107']
tt0123172,Michael Kael contre la World News Company,1998,90,['Comedy'],4.3,259.0,['nm0807704']
tt0123215,Parting Shots,1998,99,"['Comedy', 'Crime', 'Romance']",5.0,1049.0,['nm0935382']
tt0123329,Journey to Western Xia Empire,1997,110,['Drama'],6.4,52.0,['nm0523760']
tt0123581,Burning Down the House,2001,84,['Comedy'],5.1,74.0,['nm0602333']
tt0123685,Blinded,1997,92,"['Action', 'Adventure', 'Crime']",4.6,181.0,['nm0130714']
tt0123832,Family Plan,1997,95,"['Comedy', 'Family']",4.8,1159.0,['nm0314104']
tt0123977,Love Kills,1998,97,"['Comedy', 'Romance', 'Thriller']",3.8,294.0,['nm0005522']
tt0124038,Operation Cobra,1995,90,['Action'],5.1,240.0,['nm0647718']
tt0124116,Sexual Roulette,1997,87,"['Drama', 'Romance']",4.1,303.0,['nm0004372']
tt0124185,Under the Skin,1997,82,['Drama'],6.5,1547.0,['nm0012119']
tt0124295,The Big One,1997,91,"['Comedy', 'Crime', 'Documentary']",7.1,8010.0,['nm0601619']
tt0125060,The Darkening,1995,80,"['Horror', 'Mystery', 'Thriller']",3.1,160.0,['nm0581772']
tt0125454,Paulie,1998,91,"['Adventure', 'Comedy', 'Drama']",6.5,15843.0,['nm0731253']
tt0125460,The Planet of Junior Brown,1997,91,['Drama'],6.2,304.0,['nm0899364']
tt0125953,Atómica,1998,102,"['Comedy', 'Thriller']",4.5,198.0,"['nm0016203', 'nm0579687']"
tt0126850,Cyberstalker,1995,96,"['Horror', 'Sci-Fi']",3.6,113.0,['nm0739365']
tt0126859,The Loss of Sexual Innocence,1998,106,['Drama'],5.4,3339.0,['nm0001214']
tt0126908,A Fish in the Bathtub,1998,96,['Comedy'],5.9,487.0,['nm0798717']
tt0126909,5 Dead on the Crimson Canvas,1996,96,['Horror'],5.3,121.0,['nm0661030']
tt0127021,The Beast Within,1995,79,['Drama'],6.0,119.0,['nm0748906']
tt0127023,Missing Link,1999,88,"['Comedy', 'Family']",6.1,216.0,['nm0691564']
tt0127311,Somersault in a Coffin,1996,75,['Drama'],7.7,10558.0,['nm0952077']
tt0127468,Eighteen Springs,1997,126,"['Drama', 'Romance']",6.8,488.0,['nm0401176']
tt0127497,Dancehall Queen,1997,98,['Drama'],6.8,620.0,"['nm0253392', 'nm0504824']"
tt0127536,Elizabeth,1998,124,"['Biography', 'Drama', 'History']",7.4,102683.0,['nm0001408']
tt0127751,Recoil,1998,96,['Action'],5.2,698.0,['nm0131064']
tt0127933,The Tichborne Claimant,1998,98,['Drama'],6.0,219.0,['nm0946734']
tt0128278,Instinct,1999,126,"['Drama', 'Thriller']",6.5,33853.0,['nm0005509']
tt0128591,Operation Splitsville,1998,91,['Comedy'],4.5,397.0,['nm0359087']
tt0128907,Young and Dangerous 1997,1997,106,['Crime'],6.4,893.0,['nm0490487']
tt0129082,Falling Fire,1997,98,['Sci-Fi'],4.0,285.0,['nm0195848']
tt0129136,Hell's Kitchen,1998,95,"['Crime', 'Drama']",4.6,2742.0,['nm0162407']
tt0129167,The Iron Giant,1999,86,"['Action', 'Adventure', 'Animation']",8.1,212698.0,['nm0083348']
tt0129380,Sympathy Seeker,1997,82,"['Comedy', 'Romance']",6.9,621.0,['nm0556343']
tt0129387,There's Something About Mary,1998,119,"['Comedy', 'Romance']",7.1,320610.0,"['nm0125803', 'nm0268380']"
tt0129662,The Eye,1998,114,"['Drama', 'Thriller']",5.5,484.0,['nm0387683']
tt0129854,American Cuisine,1998,92,['Comedy'],6.1,899.0,['nm0685778']
tt0130035,Iron Thunder,1998,113,"['Action', 'Adventure', 'Sci-Fi']",4.1,91.0,['nm0937321']
tt0130121,Mickey Blue Eyes,1999,102,"['Comedy', 'Crime', 'Romance']",5.9,37658.0,"['nm0538614', 'nm0331956']"
tt0130200,Public Housing,1997,200,['Documentary'],7.9,269.0,['nm0936464']
tt0130406,Krizis srednego vozrasta,1997,86,['Drama'],6.3,105.0,['nm0837690']
tt0130928,Painted Angels,1998,108,"['Drama', 'Western']",4.9,229.0,['nm0761603']
tt0131037,Strong Island Boys,1997,90,['Drama'],7.4,73.0,['nm0771511']
tt0131349,Darkness Falls,1999,90,"['Drama', 'Thriller']",5.5,561.0,['nm0006685']
tt0131631,Up on the Roof,1997,100,['Musical'],6.9,83.0,['nm0601881']
tt0131646,Wing Commander,1999,100,"['Action', 'Adventure', 'Sci-Fi']",4.3,17166.0,['nm0730932']
tt0131704,The Adventures of Rocky & Bullwinkle,2000,92,"['Adventure', 'Animation', 'Comedy']",4.3,20828.0,['nm0005197']
tt0132078,Dead by Monday,2001,94,['Comedy'],6.0,239.0,['nm0874358']
tt0132245,Driven,2001,116,"['Action', 'Drama', 'Sport']",4.6,42343.0,['nm0001317']
tt0132502,The Secret Laughter of Women,1999,99,"['Comedy', 'Drama', 'Romance']",6.1,730.0,['nm0777021']
tt0132512,At First Sight,1999,128,"['Drama', 'Romance']",6.0,14055.0,['nm0005563']
tt0133104,Rebirth of Mothra II,1997,100,"['Fantasy', 'Sci-Fi']",5.2,1156.0,['nm0594547']
tt0133137,Orbis Pictus,1997,107,"['Drama', 'Fantasy']",7.2,344.0,['nm0838499']
tt0133145,Peking Man,1997,115,['Sci-Fi'],4.3,67.0,['nm0766220']
tt0133751,The Faculty,1998,104,"['Horror', 'Mystery', 'Sci-Fi']",6.6,129618.0,['nm0001675']
tt0133987,My Brother's War,1997,84,"['Action', 'Thriller']",5.0,219.0,['nm0000981']
tt0134027,Petits désordres amoureux,1998,97,"['Comedy', 'Drama']",6.4,242.0,['nm0701817']
tt0134271,35 Miles from Normal,1997,99,['Drama'],4.7,84.0,['nm0777043']
tt0134914,Psycho Sisters,1998,96,"['Horror', 'Thriller']",4.4,355.0,"['nm0413054', 'nm1078967', 'nm0926387']"
tt0134969,Soccer Dog: The Movie,1999,98,"['Comedy', 'Family', 'Sport']",3.1,1752.0,['nm0317638']
tt0135007,Three Men and a Leg,1997,100,['Comedy'],7.6,9754.0,"['nm0017623', 'nm0316034', 'nm0320495', 'nm0893111']"
tt0136491,Riverdance: The Show,1995,71,['Music'],8.3,625.0,['nm0566092']
tt0136535,Webmaster,1998,102,"['Sci-Fi', 'Thriller']",4.8,1153.0,['nm0631000']
tt0137079,Lola and Billy the Kid,1999,93,"['Drama', 'Romance']",6.9,1363.0,['nm0040248']
tt0137087,Heart of Light,1998,90,['Comedy'],6.6,221.0,['nm0345026']
tt0137401,Les Boys II,1998,120,"['Comedy', 'Romance', 'Sport']",6.2,1540.0,['nm0768597']
tt0138279,The 24 Hour Woman,1999,93,['Comedy'],5.3,465.0,['nm0001700']
tt0138357,Charles Mingus: Triumph of the Underdog,1998,78,"['Biography', 'Documentary', 'Music']",7.3,168.0,['nm0569469']
tt0138420,The New Girlfriend,1999,83,"['Crime', 'Drama', 'Thriller']",5.5,393.0,['nm0597944']
tt0138613,Hot Dogs: Wau - wir sind reich!,1999,84,"['Adventure', 'Animation', 'Comedy']",5.2,222.0,['nm0774356']
tt0138834,Story of a Bad Boy,1999,85,"['Comedy', 'Drama', 'Music']",5.2,447.0,['nm0231909']
tt0138877,Tiny Heroes,1997,78,"['Animation', 'Comedy', 'Drama']",5.9,178.0,"['nm0350758', 'nm0464412']"
tt0139076,Bone Daddy,1998,90,"['Crime', 'Horror', 'Thriller']",5.3,1480.0,['nm0044524']
tt0139112,Cherry,1999,90,"['Comedy', 'Romance']",5.5,380.0,"['nm0321797', 'nm0682777']"
tt0139249,The Kid from Chaaba,1997,96,"['Comedy', 'Drama']",6.8,173.0,['nm0749439']
tt0139414,Lake Placid,1999,82,"['Action', 'Comedy', 'Horror']",5.8,63725.0,['nm0591171']
tt0139615,Slam,1998,100,['Drama'],7.0,2401.0,['nm0505660']
tt0140085,Grazie di tutto,1998,88,['Comedy'],6.6,61.0,['nm0542060']
tt0140305,No Sympathy for the Devil,1997,82,"['Romance', 'Sci-Fi']",7.0,114.0,['nm0040407']
tt0140352,The Insider,1999,157,"['Biography', 'Drama', 'Thriller']",7.8,175721.0,['nm0000520']
tt0140508,Resurrection Man,1998,102,"['Crime', 'Drama', 'Thriller']",5.3,823.0,['nm0263009']
tt0140603,The Dinner,1998,126,"['Comedy', 'Drama']",6.9,1325.0,['nm0778633']
tt0140612,Il tempo dell'amore,1999,108,"['Drama', 'Romance']",6.5,116.0,['nm0133075']
tt0140914,The Contact,1997,105,['Romance'],6.8,482.0,['nm0151871']
tt0140973,Kiss of a Stranger,1998,90,"['Romance', 'Thriller']",4.7,293.0,['nm0006787']
tt0141098,Forces of Nature,1999,105,"['Comedy', 'Romance']",5.5,35244.0,['nm0400486']
tt0141907,Town & Country,2001,104,"['Comedy', 'Romance']",4.5,5132.0,['nm0155093']
tt0142080,American Flatulators,1995,54,['Animation'],2.3,91.0,"['nm2042143', 'nm3172413']"
tt0142192,The Corruptor,1999,110,"['Action', 'Crime', 'Thriller']",6.1,18852.0,['nm0001226']
tt0142243,Dragon Ball Z: Wrath of the Dragon,1995,52,"['Action', 'Animation', 'Sci-Fi']",7.5,9262.0,['nm0973260']
tt0143166,Captive,1998,92,"['Drama', 'Thriller']",4.6,320.0,['nm0003229']
tt0143885,Snapped,1998,83,['Drama'],6.9,61.0,['nm0270564']
tt0143967,Unlucky Monkey,1998,106,"['Action', 'Comedy', 'Crime']",6.6,669.0,['nm0848992']
tt0144106,Am I Beautiful?,1998,117,"['Comedy', 'Drama']",6.5,1232.0,['nm0246903']
tt0144201,Girl on the Bridge,1999,90,"['Comedy', 'Drama', 'Romance']",7.5,14145.0,['nm0496312']
tt0144235,Hillbilly Honeys,1997,85,['Adult'],6.2,121.0,['nm0734231']
tt0144546,Outside Ozona,1998,100,"['Comedy', 'Drama', 'Romance']",6.0,974.0,['nm0136592']
tt0145026,Kenoma,1998,110,['Drama'],7.4,197.0,['nm0128464']
tt0145505,Susan's Plan,1998,89,"['Comedy', 'Crime']",5.2,1855.0,['nm0000484']
tt0145660,Austin Powers: The Spy Who Shagged Me,1999,95,"['Action', 'Adventure', 'Comedy']",6.6,241906.0,['nm0005366']
tt0146547,Cha Cha Cha,1998,109,"['Comedy', 'Romance']",6.1,709.0,['nm0714002']
tt0146562,Cleopatra's Second Husband,1998,92,['Drama'],4.6,610.0,['nm0718505']
tt0146601,David im Wunderland,1998,103,['Drama'],7.9,53.0,['nm0782301']
tt0146882,High Fidelity,2000,113,"['Comedy', 'Drama', 'Music']",7.4,185503.0,['nm0001241']
tt0147505,Sinbad: The Battle of the Dark Knights,1998,90,"['Adventure', 'Fantasy']",2.2,187.0,['nm0576509']
tt0147883,Berlin-Cinema,1997,106,['Documentary'],5.2,94.0,['nm0323002']
tt0148415,Little Shop of Erotica,2001,87,['Fantasy'],4.1,69.0,['nm0766578']
tt0149357,My Father's Angel,1999,86,['Drama'],6.9,143.0,['nm0548190']
tt0150197,Coppia omicida,1998,108,['Thriller'],4.5,94.0,['nm0289576']
tt0150216,Cradle Will Rock,1999,132,['Drama'],6.8,9415.0,['nm0000209']
tt0150290,Dear Jesse,1997,82,['Documentary'],7.0,158.0,['nm0456693']
tt0150641,Fresh Air,1999,92,"['Comedy', 'Drama']",5.5,128.0,['nm0543812']
tt0150662,Show Me Love,1998,89,"['Comedy', 'Drama', 'Romance']",7.5,53991.0,['nm0600546']
tt0150941,Homo Heights,1998,92,['Comedy'],3.8,125.0,['nm2307190']
tt0153533,Bitten: Victoria's Shadow,2001,80,['Horror'],3.5,113.0,['nm0907187']
tt0153644,Wanted,1998,92,"['Drama', 'Thriller']",3.9,183.0,['nm0641496']
tt0153755,When Love Comes Along,1998,94,"['Drama', 'Music', 'Romance']",5.9,357.0,['nm0561703']
tt0154464,Eu sunt Adam!,1996,108,"['Drama', 'Fantasy']",8.2,104.0,['nm0685625']
tt0154625,I'm Watching You,1997,92,"['Crime', 'Drama', 'Thriller']",5.0,226.0,['nm0113132']
tt0154724,Kegless,1998,88,"['Comedy', 'Drama']",3.3,73.0,['nm0450410']
tt0155157,Serial Lover,1998,83,"['Comedy', 'Crime']",6.7,1501.0,['nm0404485']
tt0155723,A Good Baby,1999,87,['Drama'],6.8,340.0,['nm0225869']
tt0155753,I'll Be Home for Christmas,1998,86,"['Comedy', 'Family']",5.5,11276.0,['nm0762541']
tt0155776,Jawbreaker,1999,86,"['Comedy', 'Crime', 'Thriller']",5.6,27843.0,['nm0825434']
tt0156397,Keys in Hand,1996,94,['Comedy'],4.5,107.0,['nm0491290']
tt0156465,Places in Cities,1998,117,['Drama'],7.2,144.0,['nm0770018']
tt0156794,Eternity and a Day,1998,137,['Drama'],7.9,13635.0,['nm0000766']
tt0156807,Mr. Accident,2000,89,['Comedy'],4.3,1168.0,['nm0000635']
tt0156849,Of Freaks and Men,1998,93,"['Comedy', 'Drama', 'History']",7.0,4153.0,['nm0049326']
tt0157134,One Evening After the War,1998,108,"['Drama', 'War']",6.9,143.0,['nm0659454']
tt0157183,West Beirut,1998,105,"['Comedy', 'Drama', 'Romance']",7.6,4626.0,['nm0234780']
tt0157208,The School of Flesh,1998,110,"['Drama', 'Mystery', 'Romance']",6.5,1553.0,['nm0415245']
tt0157472,Clockstoppers,2002,94,"['Action', 'Adventure', 'Comedy']",5.2,14816.0,['nm0000408']
tt0158030,La Niña De Tus Ojos,1998,121,"['Comedy', 'Drama']",6.7,4344.0,['nm0874096']
tt0158049,One Hell of a Guy,1998,97,"['Comedy', 'Fantasy', 'Romance']",4.2,304.0,['nm0664989']
tt0158302,Under the Sun,1998,130,"['Drama', 'Romance']",6.8,2866.0,['nm0638324']
tt0158446,2 Seconds,1998,100,"['Comedy', 'Drama', 'Romance']",6.6,558.0,['nm0108447']
tt0158719,The Last Home Run,1996,93,"['Family', 'Fantasy', 'Sport']",5.6,186.0,['nm0331606']
tt0158780,The Mighty Kong,1998,71,"['Adventure', 'Animation', 'Family']",4.0,247.0,['nm0778852']
tt0158935,Sergey Eyzenshteyn. Meksikanskaya fantasiya,1998,100,['Documentary'],6.8,68.0,['nm0468326']
tt0159052,Trop (peu) d'amour,1998,119,"['Comedy', 'Drama']",5.9,104.0,['nm0230695']
tt0159095,Vilko dantu karoliai,1997,92,"['Biography', 'Drama']",6.7,148.0,['nm0700217']
tt0159251,Anna Magdalena,1998,97,"['Comedy', 'Fantasy', 'Music']",6.4,477.0,['nm0354008']
tt0159272,Beautiful People,1999,107,"['Comedy', 'Drama', 'War']",6.7,2557.0,['nm0229026']
tt0159377,The Creator's Game,1999,102,['Adventure'],5.3,84.0,['nm0873877']
tt0159382,Croupier,1998,94,"['Crime', 'Drama']",7.0,22849.0,['nm0388198']
tt0159703,Love & Crime,1999,102,"['Comedy', 'Crime', 'Drama']",6.0,523.0,['nm0590482']
tt0159765,Spark,1998,103,"['Drama', 'Thriller']",5.5,244.0,['nm0930621']
tt0159784,Takedown,2000,92,"['Biography', 'Crime', 'Drama']",6.2,7047.0,['nm0152640']
tt0159958,An Amsterdam Tale,1999,91,['Drama'],4.3,104.0,['nm0746170']
tt0160229,Dreamers,1999,93,"['Comedy', 'Drama']",5.1,157.0,['nm0523699']
tt0160261,False River,2005,90,['Thriller'],6.0,85.0,['nm0369189']
tt0160334,Thanks for the Tip,1997,117,['Comedy'],6.8,140.0,['nm0069118']
tt0160547,More Dogs Than Bones,2000,92,"['Comedy', 'Crime', 'Drama']",4.9,427.0,['nm0115192']
tt0160620,Oxygen,1999,92,"['Action', 'Crime', 'Drama']",6.0,4642.0,['nm0791672']
tt0160706,The Prodigy,2005,120,"['Crime', 'Drama', 'Thriller']",5.3,915.0,['nm0442287']
